,K55 CNC,Machine_Type,Total_Dim,Shift1_Sample_Taken,Shift1_OK_Count,Shift1_NG_Count,Shift1_Yield%,Shift1_NG_List,Shift2_Sample_Taken,Shift2_OK_Count,Shift2_NG_Count,Shift2_Yield%,Shift2_NG_List,Shift3_Sample_Taken,Shift3_OK_Count,Shift3_NG_Count,Shift3_Yield%,Shift3_NG_List
1313,BM1L2C1F01,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1314,BM1L2C1F01,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1315,BM1L2C1F02,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0
1316,BM1L2C1F02,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1317,BM1L2C1F02,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1318,BM1L2C1F03,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P64',)"
1319,BM1L2C1F03,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1320,BM1L2C1F03,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1321,BM1L2C1F04,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0
1322,BM1L2C1F04,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1323,BM1L2C1F04,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1324,BM1L2C1F05,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1325,BM1L2C1F05,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1326,BM1L2C1F05,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1327,BM1L2C1F06,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1328,BM1L2C1F06,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1329,BM1L2C1F06,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1330,BM1L2C1F07,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1331,BM1L2C1F07,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1332,BM1L2C1F07,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1333,BM1L2C1F08,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1334,BM1L2C1F08,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1335,BM1L2C1F08,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1336,BM1L2C1F09,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1337,BM1L2C1F09,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1338,BM1L2C1F09,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1339,BM1L2C1F1,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.0,16.0,3.0,84.2%,"('P63_2', 'P63_3', 'P63_4')"
1340,BM1L2C1F1,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1341,BM1L2C1F1,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1342,BM1L2C1F10,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1343,BM1L2C1F10,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1344,BM1L2C1F10,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1345,BM1L2C1F11,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1346,BM1L2C1F11,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1347,BM1L2C1F11,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1348,BM1L2C1F12,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1349,BM1L2C1F12,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1350,BM1L2C1F12,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1351,BM1L2C1F13,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1352,BM1L2C1F13,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1353,BM1L2C1F13,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1354,BM1L2C1F14,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,29.0,1.0,96.7%,"('P66',)"
1355,BM1L2C1F14,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1356,BM1L2C1F14,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1357,BM1L2C1F15,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,30.0,29.0,1.0,96.7%,"('P66',)"
1358,BM1L2C1F15,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1359,BM1L2C1F15,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1360,BM1L2C1F16,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1361,BM1L2C1F16,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1362,BM1L2C1F16,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1363,BM1L2C1F17,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1364,BM1L2C1F17,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1365,BM1L2C1F17,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1366,BM1L2C1F18,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1367,BM1L2C1F18,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1368,BM1L2C1F18,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1369,BM1L2C1F19,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1370,BM1L2C1F19,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,12.0,1.0,92.3%,"('FAI0780',)"
1371,BM1L2C1F19,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1372,BM1L2C1F20,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1373,BM1L2C1F20,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1374,BM1L2C1F20,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1375,BM1L2C1F21,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0
1376,BM1L2C1F21,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,52.0,0.0,0.0,0.0%,0
1377,BM1L2C1F21,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1378,BM1L2C1F22,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,38.0,0.0,0.0,0.0%,0
1379,BM1L2C1F22,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1380,BM1L2C1F22,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1381,BM1L2C1F23,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1382,BM1L2C1F23,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1383,BM1L2C1F23,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1384,BM1L2C1F24,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1385,BM1L2C1F24,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,9.0,4.0,69.2%,"('M130_1', 'M130_2', 'FAI0288', 'FAI0780')"
1386,BM1L2C1F24,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1387,BM1L2C1F25,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1388,BM1L2C1F25,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1389,BM1L2C1F25,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1390,BM1L2C1F26,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1391,BM1L2C1F26,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1392,BM1L2C1F26,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1393,BM1L2C1F27,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1394,BM1L2C1F27,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1395,BM1L2C1F27,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1396,BM1L2C1F28,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1397,BM1L2C1F28,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,12.0,1.0,92.3%,"('FAI0649',)"
1398,BM1L2C1F28,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1399,BM1L2C1F29,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1400,BM1L2C1F29,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1401,BM1L2C1F29,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1402,BM1L2C1F3,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1403,BM1L2C1F30,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1404,BM1L2C1F30,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1405,BM1L2C1F30,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1406,BM1L2C1F31,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1407,BM1L2C1F31,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1408,BM1L2C1F31,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1409,BM1L2C1F32,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1410,BM1L2C1F32,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1411,BM1L2C1F32,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1412,BM1L2C1F33,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0
1413,BM1L2C1F33,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,25.0,1.0,96.2%,"('FAI0780',)"
1414,BM1L2C1F33,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1415,BM1L2C1F34,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1416,BM1L2C1F34,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1417,BM1L2C1F34,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1418,BM1L2C1F35,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1419,BM1L2C1F35,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1420,BM1L2C1F35,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1421,BM1L2C1F36,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1422,BM1L2C1F36,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1423,BM1L2C1F36,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1424,BM1L2C1F37,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1425,BM1L2C1F37,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,25.0,1.0,96.2%,"('FAI0780',)"
1426,BM1L2C1F37,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1427,BM1L2C1F38,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1428,BM1L2C1F38,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1429,BM1L2C1F38,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1430,BM1L2C1F39,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)"
1431,BM1L2C1F39,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1432,BM1L2C1F39,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1433,BM1L2C1F40,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1434,BM1L2C1F40,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1435,BM1L2C1F40,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1436,BM1L2C1F41,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1437,BM1L2C1F41,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1438,BM1L2C1F41,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1439,BM1L2C1F42,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1440,BM1L2C1F42,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1441,BM1L2C1F42,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1442,BM1L2C1F43,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1443,BM1L2C1F43,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1444,BM1L2C1F43,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1445,BM1L2C1F44,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,34.0,0.0,0.0,0.0%,0
1446,BM1L2C1F44,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0
1447,BM1L2C1F44,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,21.0,0.0,21.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1448,BM1L2C1F45,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1449,BM1L2C1F45,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1450,BM1L2C1F45,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1451,BM1L2C1F46,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1452,BM1L2C1F46,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1453,BM1L2C1F46,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1454,BM1L2C1F47,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1455,BM1L2C1F47,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1456,BM1L2C1F47,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1457,BM1L2C1F6,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1458,BM1L2C1F6,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1459,BM1L2C1F6,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1460,BM1L3C1F10,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1461,BM1L3C1F10,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1462,BM1L3C1F10,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1463,BM1L3C1F12,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
1464,BM1L3C1F12,LR,16,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0
1465,BM1L3C1F12,RR,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')"
1466,BM1L3C1F13,BU,33,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0
